"","countrycode","year","gdppc","scenario","population","noedu","prim","postsec","mys.15","governance","gii","readiness","urbanization"
"1350","COM",1995,1169.264269,"Observed",476.5,0.3,0.1,0.01,3.81,NA,0.820744461540208,NA,28.301
"1351","COM",1995,1169.264269,"Observed",476.5,0.3,0.1,0.01,3.81,NA,0.820744461540208,NA,28.301
"1352","COM",1995,1169.264269,"Observed",476.5,0.3,0.1,0.01,3.81,NA,0.820744461540208,NA,28.301
"1353","COM",1995,1169.264269,"Observed",476.5,0.3,0.1,0.01,3.81,NA,0.820744461540208,NA,28.301
"1354","COM",1995,1169.264269,"Observed",476.5,0.3,0.1,0.01,3.81,NA,0.820744461540208,NA,28.301
"1355","COM",1995,1169.264269,"Observed",476.5,0.3,0.1,0.01,3.81,NA,0.820744461540208,NA,28.301
"1356","COM",1995,1169.264269,"Observed",476.5,0.3,0.1,0.01,3.81,NA,0.820744461540208,NA,28.301
"1357","COM",2000,978.9200752,"Observed",545.1,0.25,0.13,0.01,4.52,0.324651262497409,NA,0.242722348157196,28.08
"1358","COM",2000,978.9200752,"Observed",545.1,0.25,0.13,0.01,4.52,0.324651262497409,NA,0.242722348157196,28.08
"1359","COM",2000,978.9200752,"Observed",545.1,0.25,0.13,0.01,4.52,0.324651262497409,NA,0.242722348157196,28.08
"1360","COM",2000,978.9200752,"Observed",545.1,0.25,0.13,0.01,4.52,0.324651262497409,NA,0.242722348157196,28.08
"1361","COM",2000,978.9200752,"Observed",545.1,0.25,0.13,0.01,4.52,0.324651262497409,NA,0.242722348157196,28.08
"1362","COM",2000,978.9200752,"Observed",545.1,0.25,0.13,0.01,4.52,0.324651262497409,NA,0.242722348157196,28.08
"1363","COM",2000,978.9200752,"Observed",545.1,0.25,0.13,0.01,4.52,0.324651262497409,NA,0.242722348157196,28.08
"1364","COM",2000,978.9200752,"Observed",545.1,0.25,0.13,0.01,4.52,0.324651262497409,NA,0.242722348157196,28.08
"1365","COM",2000,978.9200752,"Observed",545.1,0.25,0.13,0.01,4.52,0.324651262497409,NA,0.242722348157196,28.08
"1366","COM",2005,960.6210477,"Observed",615.5,0.21,0.16,0.02,5.31,0.322363509019365,0.656836925911292,0.243862467024642,27.875
"1367","COM",2005,960.6210477,"Observed",615.5,0.21,0.16,0.02,5.31,0.322363509019365,0.656836925911292,0.243862467024642,27.875
"1368","COM",2005,960.6210477,"Observed",615.5,0.21,0.16,0.02,5.31,0.322363509019365,0.656836925911292,0.243862467024642,27.875
"1369","COM",2005,960.6210477,"Observed",615.5,0.21,0.16,0.02,5.31,0.322363509019365,0.656836925911292,0.243862467024642,27.875
"1370","COM",2005,960.6210477,"Observed",615.5,0.21,0.16,0.02,5.31,0.322363509019365,0.656836925911292,0.243862467024642,27.875
"1371","COM",2005,960.6210477,"Observed",615.5,0.21,0.16,0.02,5.31,0.322363509019365,0.656836925911292,0.243862467024642,27.875
"1372","COM",2005,960.6210477,"Observed",615.5,0.21,0.16,0.02,5.31,0.322363509019365,0.656836925911292,0.243862467024642,27.875
"1373","COM",2005,960.6210477,"Observed",615.5,0.21,0.16,0.02,5.31,0.322363509019365,0.656836925911292,0.243862467024642,27.875
"1374","COM",2005,960.6210477,"Observed",615.5,0.21,0.16,0.02,5.31,0.322363509019365,0.656836925911292,0.243862467024642,27.875
"1375","COM",2010,914.6852344,"Observed",694.2,0.17,0.18,0.02,6.07,0.325935228475702,0.633822621248671,0.232808269243841,27.973
"1376","COM",2010,914.6852344,"Observed",694.2,0.17,0.18,0.02,6.07,0.325935228475702,0.633822621248671,0.232808269243841,27.973
"1377","COM",2010,914.6852344,"Observed",694.2,0.17,0.18,0.02,6.07,0.325935228475702,0.633822621248671,0.232808269243841,27.973
"1378","COM",2010,914.6852344,"Observed",694.2,0.17,0.18,0.02,6.07,0.325935228475702,0.633822621248671,0.232808269243841,27.973
"1379","COM",2010,914.6852344,"Observed",694.2,0.17,0.18,0.02,6.07,0.325935228475702,0.633822621248671,0.232808269243841,27.973
"1380","COM",2010,914.6852344,"Observed",694.2,0.17,0.18,0.02,6.07,0.325935228475702,0.633822621248671,0.232808269243841,27.973
"1381","COM",2010,914.6852344,"Observed",694.2,0.17,0.18,0.02,6.07,0.325935228475702,0.633822621248671,0.232808269243841,27.973
"1382","COM",2010,914.6852344,"Observed",694.2,0.17,0.18,0.02,6.07,0.325935228475702,0.633822621248671,0.232808269243841,27.973
"1383","COM",2010,914.6852344,"Observed",694.2,0.17,0.18,0.02,6.07,0.325935228475702,0.633822621248671,0.232808269243841,27.973
"1384","COM",2015,950.3654536,"Observed",777.5,0.14,0.2,0.03,7.01,0.374126843348274,0.613297522824426,0.262251285564061,28.47
"1385","COM",2015,950.3654536,"Observed",777.5,0.14,0.2,0.03,7.01,0.374126843348274,0.613297522824426,0.262251285564061,28.47
"1386","COM",2015,950.3654536,"Observed",777.5,0.14,0.2,0.03,7.01,0.374126843348274,0.613297522824426,0.262251285564061,28.47
"1387","COM",2015,950.3654536,"Observed",777.5,0.14,0.2,0.03,7.01,0.374126843348274,0.613297522824426,0.262251285564061,28.47
"1388","COM",2015,950.3654536,"Observed",777.5,0.14,0.2,0.03,7.01,0.374126843348274,0.613297522824426,0.262251285564061,28.47
"1389","COM",2015,950.3654536,"Observed",777.5,0.14,0.2,0.03,7.01,0.374126843348274,0.613297522824426,0.262251285564061,28.47
"1390","COM",2015,950.3654536,"Observed",777.5,0.14,0.2,0.03,7.01,0.374126843348274,0.613297522824426,0.262251285564061,28.47
"1391","COM",2015,950.3654536,"Observed",777.5,0.14,0.2,0.03,7.01,0.374126843348274,0.613297522824426,0.262251285564061,28.47
"1392","COM",2015,950.3654536,"Observed",777.5,0.14,0.2,0.03,7.01,0.374126843348274,0.613297522824426,0.262251285564061,28.47
"1393","CPV",1995,1910.480385,"Observed",388.7,0.14,0.08,0.01,4.28,NA,0.556394991275978,NA,48.768
"1394","CPV",1995,1910.480385,"Observed",388.7,0.14,0.08,0.01,4.28,NA,0.556394991275978,NA,48.768
"1395","CPV",1995,1910.480385,"Observed",388.7,0.14,0.08,0.01,4.28,NA,0.556394991275978,NA,48.768
"1396","CPV",1995,1910.480385,"Observed",388.7,0.14,0.08,0.01,4.28,NA,0.556394991275978,NA,48.768
"1397","CPV",1995,1910.480385,"Observed",388.7,0.14,0.08,0.01,4.28,NA,0.556394991275978,NA,48.768
"1398","CPV",1995,1910.480385,"Observed",388.7,0.14,0.08,0.01,4.28,NA,0.556394991275978,NA,48.768
"1399","CPV",1995,1910.480385,"Observed",388.7,0.14,0.08,0.01,4.28,NA,0.556394991275978,NA,48.768
"1400","CPV",1995,1910.480385,"Observed",388.7,0.14,0.08,0.01,4.28,NA,0.556394991275978,NA,48.768
"1401","CPV",1995,1910.480385,"Observed",388.7,0.14,0.08,0.01,4.28,NA,0.556394991275978,NA,48.768
"1402","CPV",2000,2481.776715,"Observed",435,0.11,0.09,0.01,5,0.671066773462766,0.519798481961004,0.363752278896563,53.435
"1403","CPV",2000,2481.776715,"Observed",435,0.11,0.09,0.01,5,0.671066773462766,0.519798481961004,0.363752278896563,53.435
"1404","CPV",2000,2481.776715,"Observed",435,0.11,0.09,0.01,5,0.671066773462766,0.519798481961004,0.363752278896563,53.435
"1405","CPV",2000,2481.776715,"Observed",435,0.11,0.09,0.01,5,0.671066773462766,0.519798481961004,0.363752278896563,53.435
"1406","CPV",2000,2481.776715,"Observed",435,0.11,0.09,0.01,5,0.671066773462766,0.519798481961004,0.363752278896563,53.435
"1407","CPV",2000,2481.776715,"Observed",435,0.11,0.09,0.01,5,0.671066773462766,0.519798481961004,0.363752278896563,53.435
"1408","CPV",2000,2481.776715,"Observed",435,0.11,0.09,0.01,5,0.671066773462766,0.519798481961004,0.363752278896563,53.435
"1409","CPV",2000,2481.776715,"Observed",435,0.11,0.09,0.01,5,0.671066773462766,0.519798481961004,0.363752278896563,53.435
"1410","CPV",2000,2481.776715,"Observed",435,0.11,0.09,0.01,5,0.671066773462766,0.519798481961004,0.363752278896563,53.435
"1411","CPV",2005,2882.260036,"Observed",474.6,0.09,0.11,0.02,5.62,0.59552236073244,0.483145081762974,0.358200315676446,57.689
"1412","CPV",2005,2882.260036,"Observed",474.6,0.09,0.11,0.02,5.62,0.59552236073244,0.483145081762974,0.358200315676446,57.689
"1413","CPV",2005,2882.260036,"Observed",474.6,0.09,0.11,0.02,5.62,0.59552236073244,0.483145081762974,0.358200315676446,57.689
"1414","CPV",2005,2882.260036,"Observed",474.6,0.09,0.11,0.02,5.62,0.59552236073244,0.483145081762974,0.358200315676446,57.689
"1415","CPV",2005,2882.260036,"Observed",474.6,0.09,0.11,0.02,5.62,0.59552236073244,0.483145081762974,0.358200315676446,57.689
"1416","CPV",2005,2882.260036,"Observed",474.6,0.09,0.11,0.02,5.62,0.59552236073244,0.483145081762974,0.358200315676446,57.689
"1417","CPV",2005,2882.260036,"Observed",474.6,0.09,0.11,0.02,5.62,0.59552236073244,0.483145081762974,0.358200315676446,57.689
"1418","CPV",2005,2882.260036,"Observed",474.6,0.09,0.11,0.02,5.62,0.59552236073244,0.483145081762974,0.358200315676446,57.689
"1419","CPV",2005,2882.260036,"Observed",474.6,0.09,0.11,0.02,5.62,0.59552236073244,0.483145081762974,0.358200315676446,57.689
"1420","CPV",2010,3770.489074,"Observed",502.3,0.08,0.14,0.02,6.07,0.647165125972346,0.425283853146721,0.391855118181281,61.821
"1421","CPV",2010,3770.489074,"Observed",502.3,0.08,0.14,0.02,6.07,0.647165125972346,0.425283853146721,0.391855118181281,61.821
"1422","CPV",2010,3770.489074,"Observed",502.3,0.08,0.14,0.02,6.07,0.647165125972346,0.425283853146721,0.391855118181281,61.821
"1423","CPV",2010,3770.489074,"Observed",502.3,0.08,0.14,0.02,6.07,0.647165125972346,0.425283853146721,0.391855118181281,61.821
"1424","CPV",2010,3770.489074,"Observed",502.3,0.08,0.14,0.02,6.07,0.647165125972346,0.425283853146721,0.391855118181281,61.821
"1425","CPV",2010,3770.489074,"Observed",502.3,0.08,0.14,0.02,6.07,0.647165125972346,0.425283853146721,0.391855118181281,61.821
"1426","CPV",2010,3770.489074,"Observed",502.3,0.08,0.14,0.02,6.07,0.647165125972346,0.425283853146721,0.391855118181281,61.821
"1427","CPV",2010,3770.489074,"Observed",502.3,0.08,0.14,0.02,6.07,0.647165125972346,0.425283853146721,0.391855118181281,61.821
"1428","CPV",2010,3770.489074,"Observed",502.3,0.08,0.14,0.02,6.07,0.647165125972346,0.425283853146721,0.391855118181281,61.821
"1429","CPV",2015,4838.377226,"Observed",532.9,0.08,0.15,0.02,6.51,0.65591460622109,0.392782601097446,0.418317771194855,64.3
"1430","CPV",2015,4838.377226,"Observed",532.9,0.08,0.15,0.02,6.51,0.65591460622109,0.392782601097446,0.418317771194855,64.3
"1431","CPV",2015,4838.377226,"Observed",532.9,0.08,0.15,0.02,6.51,0.65591460622109,0.392782601097446,0.418317771194855,64.3
"1432","CPV",2015,4838.377226,"Observed",532.9,0.08,0.15,0.02,6.51,0.65591460622109,0.392782601097446,0.418317771194855,64.3
"1433","CPV",2015,4838.377226,"Observed",532.9,0.08,0.15,0.02,6.51,0.65591460622109,0.392782601097446,0.418317771194855,64.3
"1434","CPV",2015,4838.377226,"Observed",532.9,0.08,0.15,0.02,6.51,0.65591460622109,0.392782601097446,0.418317771194855,64.3
"1435","CPV",2015,4838.377226,"Observed",532.9,0.08,0.15,0.02,6.51,0.65591460622109,0.392782601097446,0.418317771194855,64.3
"1436","CPV",2015,4838.377226,"Observed",532.9,0.08,0.15,0.02,6.51,0.65591460622109,0.392782601097446,0.418317771194855,64.3
"1437","CPV",2015,4838.377226,"Observed",532.9,0.08,0.15,0.02,6.51,0.65591460622109,0.392782601097446,0.418317771194855,64.3
"1438","CRI",1995,8190.989601,"Observed",3510.9,0.04,0.25,0.08,7.57,NA,0.444453114195925,NA,54.561
"1439","CRI",1995,8190.989601,"Observed",3510.9,0.04,0.25,0.08,7.57,NA,0.444453114195925,NA,54.561
"1440","CRI",1995,8190.989601,"Observed",3510.9,0.04,0.25,0.08,7.57,NA,0.444453114195925,NA,54.561
"1441","CRI",1995,8190.989601,"Observed",3510.9,0.04,0.25,0.08,7.57,NA,0.444453114195925,NA,54.561
"1442","CRI",1995,8190.989601,"Observed",3510.9,0.04,0.25,0.08,7.57,NA,0.444453114195925,NA,54.561
"1443","CRI",1995,8190.989601,"Observed",3510.9,0.04,0.25,0.08,7.57,NA,0.444453114195925,NA,54.561
"1444","CRI",1995,8190.989601,"Observed",3510.9,0.04,0.25,0.08,7.57,NA,0.444453114195925,NA,54.561
"1445","CRI",1995,8190.989601,"Observed",3510.9,0.04,0.25,0.08,7.57,NA,0.444453114195925,NA,54.561
"1446","CRI",1995,8190.989601,"Observed",3510.9,0.04,0.25,0.08,7.57,NA,0.444453114195925,NA,54.561
"1447","CRI",2000,8949.921139,"Observed",3925.4,0.04,0.27,0.09,7.86,0.693207647451809,0.404202282312402,0.384767542533469,59.052
"1448","CRI",2000,8949.921139,"Observed",3925.4,0.04,0.27,0.09,7.86,0.693207647451809,0.404202282312402,0.384767542533469,59.052
"1449","CRI",2000,8949.921139,"Observed",3925.4,0.04,0.27,0.09,7.86,0.693207647451809,0.404202282312402,0.384767542533469,59.052
"1450","CRI",2000,8949.921139,"Observed",3925.4,0.04,0.27,0.09,7.86,0.693207647451809,0.404202282312402,0.384767542533469,59.052
"1451","CRI",2000,8949.921139,"Observed",3925.4,0.04,0.27,0.09,7.86,0.693207647451809,0.404202282312402,0.384767542533469,59.052
"1452","CRI",2000,8949.921139,"Observed",3925.4,0.04,0.27,0.09,7.86,0.693207647451809,0.404202282312402,0.384767542533469,59.052
"1453","CRI",2000,8949.921139,"Observed",3925.4,0.04,0.27,0.09,7.86,0.693207647451809,0.404202282312402,0.384767542533469,59.052
"1454","CRI",2000,8949.921139,"Observed",3925.4,0.04,0.27,0.09,7.86,0.693207647451809,0.404202282312402,0.384767542533469,59.052
"1455","CRI",2000,8949.921139,"Observed",3925.4,0.04,0.27,0.09,7.86,0.693207647451809,0.404202282312402,0.384767542533469,59.052
"1456","CRI",2005,9949.026638,"Observed",4247.8,0.03,0.28,0.1,8.17,0.655306617214288,0.32832640522636,0.382778256849091,65.672
"1457","CRI",2005,9949.026638,"Observed",4247.8,0.03,0.28,0.1,8.17,0.655306617214288,0.32832640522636,0.382778256849091,65.672
"1458","CRI",2005,9949.026638,"Observed",4247.8,0.03,0.28,0.1,8.17,0.655306617214288,0.32832640522636,0.382778256849091,65.672
"1459","CRI",2005,9949.026638,"Observed",4247.8,0.03,0.28,0.1,8.17,0.655306617214288,0.32832640522636,0.382778256849091,65.672
"1460","CRI",2005,9949.026638,"Observed",4247.8,0.03,0.28,0.1,8.17,0.655306617214288,0.32832640522636,0.382778256849091,65.672
"1461","CRI",2005,9949.026638,"Observed",4247.8,0.03,0.28,0.1,8.17,0.655306617214288,0.32832640522636,0.382778256849091,65.672
"1462","CRI",2005,9949.026638,"Observed",4247.8,0.03,0.28,0.1,8.17,0.655306617214288,0.32832640522636,0.382778256849091,65.672
"1463","CRI",2005,9949.026638,"Observed",4247.8,0.03,0.28,0.1,8.17,0.655306617214288,0.32832640522636,0.382778256849091,65.672
"1464","CRI",2005,9949.026638,"Observed",4247.8,0.03,0.28,0.1,8.17,0.655306617214288,0.32832640522636,0.382778256849091,65.672
"1465","CRI",2010,11227.37195,"Observed",4545.3,0.03,0.29,0.12,8.5,0.672279583302742,0.306705782027758,0.416448075119823,71.736
"1466","CRI",2010,11227.37195,"Observed",4545.3,0.03,0.29,0.12,8.5,0.672279583302742,0.306705782027758,0.416448075119823,71.736
"1467","CRI",2010,11227.37195,"Observed",4545.3,0.03,0.29,0.12,8.5,0.672279583302742,0.306705782027758,0.416448075119823,71.736
"1468","CRI",2010,11227.37195,"Observed",4545.3,0.03,0.29,0.12,8.5,0.672279583302742,0.306705782027758,0.416448075119823,71.736
"1469","CRI",2010,11227.37195,"Observed",4545.3,0.03,0.29,0.12,8.5,0.672279583302742,0.306705782027758,0.416448075119823,71.736
"1470","CRI",2010,11227.37195,"Observed",4545.3,0.03,0.29,0.12,8.5,0.672279583302742,0.306705782027758,0.416448075119823,71.736
"1471","CRI",2010,11227.37195,"Observed",4545.3,0.03,0.29,0.12,8.5,0.672279583302742,0.306705782027758,0.416448075119823,71.736
"1472","CRI",2010,11227.37195,"Observed",4545.3,0.03,0.29,0.12,8.5,0.672279583302742,0.306705782027758,0.416448075119823,71.736
"1473","CRI",2010,11227.37195,"Observed",4545.3,0.03,0.29,0.12,8.5,0.672279583302742,0.306705782027758,0.416448075119823,71.736
"1474","CRI",2015,12453.82718,"Observed",4807.5,0.02,0.3,0.13,8.77,0.681731215107025,0.290971052752574,0.447060775118666,76.862
"1475","CRI",2015,12453.82718,"Observed",4807.5,0.02,0.3,0.13,8.77,0.681731215107025,0.290971052752574,0.447060775118666,76.862
"1476","CRI",2015,12453.82718,"Observed",4807.5,0.02,0.3,0.13,8.77,0.681731215107025,0.290971052752574,0.447060775118666,76.862
"1477","CRI",2015,12453.82718,"Observed",4807.5,0.02,0.3,0.13,8.77,0.681731215107025,0.290971052752574,0.447060775118666,76.862
"1478","CRI",2015,12453.82718,"Observed",4807.5,0.02,0.3,0.13,8.77,0.681731215107025,0.290971052752574,0.447060775118666,76.862
"1479","CRI",2015,12453.82718,"Observed",4807.5,0.02,0.3,0.13,8.77,0.681731215107025,0.290971052752574,0.447060775118666,76.862
"1480","CRI",2015,12453.82718,"Observed",4807.5,0.02,0.3,0.13,8.77,0.681731215107025,0.290971052752574,0.447060775118666,76.862
"1481","CRI",2015,12453.82718,"Observed",4807.5,0.02,0.3,0.13,8.77,0.681731215107025,0.290971052752574,0.447060775118666,76.862
"1482","CRI",2015,12453.82718,"Observed",4807.5,0.02,0.3,0.13,8.77,0.681731215107025,0.290971052752574,0.447060775118666,76.862
"1483","CUB",1995,7322.960756,"Observed",10906,0.03,0.13,0.06,9.56,NA,0.398503392096126,NA,74.277
"1484","CUB",1995,7322.960756,"Observed",10906,0.03,0.13,0.06,9.56,NA,0.398503392096126,NA,74.277
"1485","CUB",1995,7322.960756,"Observed",10906,0.03,0.13,0.06,9.56,NA,0.398503392096126,NA,74.277
"1486","CUB",1995,7322.960756,"Observed",10906,0.03,0.13,0.06,9.56,NA,0.398503392096126,NA,74.277
"1487","CUB",1995,7322.960756,"Observed",10906,0.03,0.13,0.06,9.56,NA,0.398503392096126,NA,74.277
"1488","CUB",1995,7322.960756,"Observed",10906,0.03,0.13,0.06,9.56,NA,0.398503392096126,NA,74.277
"1489","CUB",1995,7322.960756,"Observed",10906,0.03,0.13,0.06,9.56,NA,0.398503392096126,NA,74.277
"1490","CUB",1995,7322.960756,"Observed",10906,0.03,0.13,0.06,9.56,NA,0.398503392096126,NA,74.277
"1491","CUB",1995,7322.960756,"Observed",10906,0.03,0.13,0.06,9.56,NA,0.398503392096126,NA,74.277
"1492","CUB",2000,8346.269904,"Observed",11124.5,0.03,0.12,0.06,9.85,0.401331879141833,0.360043969510299,0.283436200893916,75.323
"1493","CUB",2000,8346.269904,"Observed",11124.5,0.03,0.12,0.06,9.85,0.401331879141833,0.360043969510299,0.283436200893916,75.323
"1494","CUB",2000,8346.269904,"Observed",11124.5,0.03,0.12,0.06,9.85,0.401331879141833,0.360043969510299,0.283436200893916,75.323
"1495","CUB",2000,8346.269904,"Observed",11124.5,0.03,0.12,0.06,9.85,0.401331879141833,0.360043969510299,0.283436200893916,75.323
"1496","CUB",2000,8346.269904,"Observed",11124.5,0.03,0.12,0.06,9.85,0.401331879141833,0.360043969510299,0.283436200893916,75.323
"1497","CUB",2000,8346.269904,"Observed",11124.5,0.03,0.12,0.06,9.85,0.401331879141833,0.360043969510299,0.283436200893916,75.323
"1498","CUB",2000,8346.269904,"Observed",11124.5,0.03,0.12,0.06,9.85,0.401331879141833,0.360043969510299,0.283436200893916,75.323
"1499","CUB",2000,8346.269904,"Observed",11124.5,0.03,0.12,0.06,9.85,0.401331879141833,0.360043969510299,0.283436200893916,75.323
"1500","CUB",2000,8346.269904,"Observed",11124.5,0.03,0.12,0.06,9.85,0.401331879141833,0.360043969510299,0.283436200893916,75.323
"1501","CUB",2005,9132.730519,"Observed",11286.2,0.02,0.11,0.07,10.19,0.385802429841704,0.319921386864218,0.342178856556067,76.134
"1502","CUB",2005,9132.730519,"Observed",11286.2,0.02,0.11,0.07,10.19,0.385802429841704,0.319921386864218,0.342178856556067,76.134
"1503","CUB",2005,9132.730519,"Observed",11286.2,0.02,0.11,0.07,10.19,0.385802429841704,0.319921386864218,0.342178856556067,76.134
"1504","CUB",2005,9132.730519,"Observed",11286.2,0.02,0.11,0.07,10.19,0.385802429841704,0.319921386864218,0.342178856556067,76.134
"1505","CUB",2005,9132.730519,"Observed",11286.2,0.02,0.11,0.07,10.19,0.385802429841704,0.319921386864218,0.342178856556067,76.134
"1506","CUB",2005,9132.730519,"Observed",11286.2,0.02,0.11,0.07,10.19,0.385802429841704,0.319921386864218,0.342178856556067,76.134
"1507","CUB",2005,9132.730519,"Observed",11286.2,0.02,0.11,0.07,10.19,0.385802429841704,0.319921386864218,0.342178856556067,76.134
"1508","CUB",2005,9132.730519,"Observed",11286.2,0.02,0.11,0.07,10.19,0.385802429841704,0.319921386864218,0.342178856556067,76.134
"1509","CUB",2005,9132.730519,"Observed",11286.2,0.02,0.11,0.07,10.19,0.385802429841704,0.319921386864218,0.342178856556067,76.134
"1510","CUB",2010,11517.58181,"Observed",11332.3,0.02,0.1,0.08,10.5,0.399410256555269,0.307509021450757,0.391125045817395,76.597
"1511","CUB",2010,11517.58181,"Observed",11332.3,0.02,0.1,0.08,10.5,0.399410256555269,0.307509021450757,0.391125045817395,76.597
"1512","CUB",2010,11517.58181,"Observed",11332.3,0.02,0.1,0.08,10.5,0.399410256555269,0.307509021450757,0.391125045817395,76.597
"1513","CUB",2010,11517.58181,"Observed",11332.3,0.02,0.1,0.08,10.5,0.399410256555269,0.307509021450757,0.391125045817395,76.597
"1514","CUB",2010,11517.58181,"Observed",11332.3,0.02,0.1,0.08,10.5,0.399410256555269,0.307509021450757,0.391125045817395,76.597
"1515","CUB",2010,11517.58181,"Observed",11332.3,0.02,0.1,0.08,10.5,0.399410256555269,0.307509021450757,0.391125045817395,76.597
"1516","CUB",2010,11517.58181,"Observed",11332.3,0.02,0.1,0.08,10.5,0.399410256555269,0.307509021450757,0.391125045817395,76.597
"1517","CUB",2010,11517.58181,"Observed",11332.3,0.02,0.1,0.08,10.5,0.399410256555269,0.307509021450757,0.391125045817395,76.597
"1518","CUB",2010,11517.58181,"Observed",11332.3,0.02,0.1,0.08,10.5,0.399410256555269,0.307509021450757,0.391125045817395,76.597
"1519","CUB",2015,14234.87706,"Observed",11461.8,0.01,0.09,0.09,10.76,0.430589095883287,0.296957380082114,0.324572069697364,76.896
"1520","CUB",2015,14234.87706,"Observed",11461.8,0.01,0.09,0.09,10.76,0.430589095883287,0.296957380082114,0.324572069697364,76.896
"1521","CUB",2015,14234.87706,"Observed",11461.8,0.01,0.09,0.09,10.76,0.430589095883287,0.296957380082114,0.324572069697364,76.896
"1522","CUB",2015,14234.87706,"Observed",11461.8,0.01,0.09,0.09,10.76,0.430589095883287,0.296957380082114,0.324572069697364,76.896
"1523","CUB",2015,14234.87706,"Observed",11461.8,0.01,0.09,0.09,10.76,0.430589095883287,0.296957380082114,0.324572069697364,76.896
"1524","CUB",2015,14234.87706,"Observed",11461.8,0.01,0.09,0.09,10.76,0.430589095883287,0.296957380082114,0.324572069697364,76.896
"1525","CUB",2015,14234.87706,"Observed",11461.8,0.01,0.09,0.09,10.76,0.430589095883287,0.296957380082114,0.324572069697364,76.896
"1526","CUB",2015,14234.87706,"Observed",11461.8,0.01,0.09,0.09,10.76,0.430589095883287,0.296957380082114,0.324572069697364,76.896
"1527","CUB",2015,14234.87706,"Observed",11461.8,0.01,0.09,0.09,10.76,0.430589095883287,0.296957380082114,0.324572069697364,76.896
"1528","CYP",1995,15537.93916,"Observed",855.4,0.02,0.17,0.15,10.21,NA,0.272291362485006,NA,68.038
"1529","CYP",1995,15537.93916,"Observed",855.4,0.02,0.17,0.15,10.21,NA,0.272291362485006,NA,68.038
"1530","CYP",1995,15537.93916,"Observed",855.4,0.02,0.17,0.15,10.21,NA,0.272291362485006,NA,68.038
"1531","CYP",1995,15537.93916,"Observed",855.4,0.02,0.17,0.15,10.21,NA,0.272291362485006,NA,68.038
"1532","CYP",1995,15537.93916,"Observed",855.4,0.02,0.17,0.15,10.21,NA,0.272291362485006,NA,68.038
"1533","CYP",1995,15537.93916,"Observed",855.4,0.02,0.17,0.15,10.21,NA,0.272291362485006,NA,68.038
"1534","CYP",1995,15537.93916,"Observed",855.4,0.02,0.17,0.15,10.21,NA,0.272291362485006,NA,68.038
"1535","CYP",1995,15537.93916,"Observed",855.4,0.02,0.17,0.15,10.21,NA,0.272291362485006,NA,68.038
"1536","CYP",1995,15537.93916,"Observed",855.4,0.02,0.17,0.15,10.21,NA,0.272291362485006,NA,68.038
"1537","CYP",2000,17219.71109,"Observed",943.3,0.01,0.15,0.18,10.81,0.752276785474022,0.17131829516991,0.456534311646811,68.648
"1538","CYP",2000,17219.71109,"Observed",943.3,0.01,0.15,0.18,10.81,0.752276785474022,0.17131829516991,0.456534311646811,68.648
"1539","CYP",2000,17219.71109,"Observed",943.3,0.01,0.15,0.18,10.81,0.752276785474022,0.17131829516991,0.456534311646811,68.648
"1540","CYP",2000,17219.71109,"Observed",943.3,0.01,0.15,0.18,10.81,0.752276785474022,0.17131829516991,0.456534311646811,68.648
"1541","CYP",2000,17219.71109,"Observed",943.3,0.01,0.15,0.18,10.81,0.752276785474022,0.17131829516991,0.456534311646811,68.648
"1542","CYP",2000,17219.71109,"Observed",943.3,0.01,0.15,0.18,10.81,0.752276785474022,0.17131829516991,0.456534311646811,68.648
"1543","CYP",2000,17219.71109,"Observed",943.3,0.01,0.15,0.18,10.81,0.752276785474022,0.17131829516991,0.456534311646811,68.648
"1544","CYP",2000,17219.71109,"Observed",943.3,0.01,0.15,0.18,10.81,0.752276785474022,0.17131829516991,0.456534311646811,68.648
"1545","CYP",2000,17219.71109,"Observed",943.3,0.01,0.15,0.18,10.81,0.752276785474022,0.17131829516991,0.456534311646811,68.648
"1546","CYP",2005,18378.74293,"Observed",1032,0.01,0.13,0.21,11.39,0.738364919313195,0.058768248988293,0.477655182089011,68.268
"1547","CYP",2005,18378.74293,"Observed",1032,0.01,0.13,0.21,11.39,0.738364919313195,0.058768248988293,0.477655182089011,68.268
"1548","CYP",2005,18378.74293,"Observed",1032,0.01,0.13,0.21,11.39,0.738364919313195,0.058768248988293,0.477655182089011,68.268
"1549","CYP",2005,18378.74293,"Observed",1032,0.01,0.13,0.21,11.39,0.738364919313195,0.058768248988293,0.477655182089011,68.268
"1550","CYP",2005,18378.74293,"Observed",1032,0.01,0.13,0.21,11.39,0.738364919313195,0.058768248988293,0.477655182089011,68.268
"1551","CYP",2005,18378.74293,"Observed",1032,0.01,0.13,0.21,11.39,0.738364919313195,0.058768248988293,0.477655182089011,68.268
"1552","CYP",2005,18378.74293,"Observed",1032,0.01,0.13,0.21,11.39,0.738364919313195,0.058768248988293,0.477655182089011,68.268
"1553","CYP",2005,18378.74293,"Observed",1032,0.01,0.13,0.21,11.39,0.738364919313195,0.058768248988293,0.477655182089011,68.268
"1554","CYP",2005,18378.74293,"Observed",1032,0.01,0.13,0.21,11.39,0.738364919313195,0.058768248988293,0.477655182089011,68.268
"1555","CYP",2010,18997.44927,"Observed",1106,0.01,0.11,0.25,11.91,0.77288103638855,0.0387249524802563,0.503415332395048,67.551
